match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width,serve_depth,return_depth,comprehensive_momentum_1,comprehensive_momentum_2,serve_width_B,serve_width_BC,serve_width_BW,serve_width_C,serve_width_W,serve_depth_CTL,serve_depth_NCTL,return_depth_D,return_depth_ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:10:41,1,4,17,0,0,2,1,15,0,1,1,1,11,6,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.975,24.251,5,122.0,C,NCTL,ND,2.6653054486849146,-1.594059817488033,0,0,0,1,0,0,1,0,1
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:11:06,1,4,18,0,0,2,1,30,0,1,2,2,11,7,0,0,0,0,0,1,F,0,0,0,0,1,0,0,0,0,0,0,0,0,0,39.95,38.227,10,103.0,B,NCTL,ND,3.2297600854668396,-1.974436311310729,1,0,0,0,0,0,1,0,1
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:11:51,1,4,19,0,0,2,1,30,15,1,1,1,12,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15.64,15.351,5,124.0,C,NCTL,ND,3.686624664274224,-2.1826387616670138,0,0,0,1,0,0,1,0,1
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:12:17,1,4,20,0,0,2,1,40,15,1,1,1,13,7,1,0,0,0,1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.204,17.398,3,116.0,W,NCTL,ND,3.6756838159774023,-2.255432124282842,0,0,0,0,1,0,1,0,1
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:12:50,1,5,21,0,0,3,1,0,0,2,1,2,13,8,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.627,18.711,7,119.0,W,NCTL,ND,3.6377560778780906,-2.1382418529013467,0,0,0,0,1,0,1,0,1
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:13:23,1,5,22,0,0,3,1,0,15,2,1,1,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.661,22.013,6,117.0,C,NCTL,,4.041796623384819,-2.343766812672815,0,0,0,1,0,0,1,0,0
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:13:58,1,5,23,0,0,3,1,15,15,2,1,1,15,8,0,0,0,0,1,0,B,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22.315,19.428,4,116.0,BW,NCTL,,4.442420113506235,-2.3650196080472643,0,0,1,0,0,0,1,0,0
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:14:38,1,5,24,0,0,3,1,30,15,2,2,2,15,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.776,6.585,1,95.0,W,CTL,ND,5.404980110222062,-2.8347533481946443,0,0,0,0,1,1,0,0,1
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:15:25,1,5,25,0,0,3,1,30,30,2,1,2,15,10,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.031,1.213,1,114.0,W,CTL,,6.3317555428688665,-3.087010464659222,0,0,0,0,1,1,0,0,0
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:16:05,1,5,26,0,0,3,1,30,40,2,1,1,16,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18.12,14.745,4,124.0,W,CTL,ND,6.1584509505170955,-2.9157111629202475,0,0,0,0,1,1,0,0,1
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:16:41,1,5,27,0,0,3,1,40,40,2,2,1,17,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.759,6.035,2,109.0,C,NCTL,D,5.930796810531326,-2.625471139512555,0,0,0,1,0,0,1,1,0
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:17:22,1,5,28,0,0,3,1,AD,40,2,2,2,17,11,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,1,0,0,0,1,0,13.419,9.673,3,96.0,BW,NCTL,ND,5.647013993179199,-2.2226509159804673,0,0,1,0,0,0,1,0,1
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:18:04,1,5,29,0,0,3,1,40,40,2,1,2,17,12,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.846,6.78,3,116.0,W,NCTL,ND,5.8928441637648845,-2.196615402238673,0,0,0,0,1,0,1,0,1
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:18:38,1,5,30,0,0,3,1,40,AD,2,1,2,17,13,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.828,9.342,1,123.0,W,CTL,ND,5.947862231129877,-1.9691308250587458,0,0,0,0,1,1,0,0,1
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:20:26,1,6,31,0,0,3,2,0,0,1,2,1,18,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.214,10.995,1,103.0,W,CTL,D,4.939172700566014,-1.5259346078450382,0,0,0,0,1,1,0,1,0
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:20:52,1,6,32,0,0,3,2,15,0,1,2,1,19,13,0,0,0,0,1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.502,20.316,3,89.0,B,NCTL,ND,4.434232404952773,-1.4167579264277226,1,0,0,0,0,0,1,0,1
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:21:25,1,6,33,0,0,3,2,30,0,1,1,1,20,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.269,1,110.0,W,CTL,,3.900899114832867,-1.0429272620409065,0,0,0,0,1,1,0,0,0
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:21:41,1,6,34,0,0,3,2,40,0,1,1,2,20,14,0,0,0,0,0,1,F,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.728,15.141,4,120.0,BW,NCTL,ND,3.3670357634842554,-0.4678147001291762,0,0,1,0,0,0,1,0,1
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:22:18,1,6,35,0,0,3,2,40,15,1,1,1,21,14,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.975,5.604,1,126.0,C,NCTL,D,3.216261193345976,-0.1873212858068881,0,0,0,1,0,0,1,1,0
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:22:54,1,7,36,0,0,4,2,0,0,2,1,1,22,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.282,17.399,2,123.0,C,NCTL,,3.4171453573373656,-0.1556172794853106,0,0,0,1,0,0,1,0,0
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:23:24,1,7,37,0,0,4,2,15,0,2,2,2,22,15,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.408,14.757,5,95.0,BW,NCTL,D,2.8885709277404144,-0.06393089043250152,0,0,1,0,0,0,1,1,0
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:24:09,1,7,38,0,0,4,2,15,15,2,1,1,23,15,0,0,0,0,1,0,F,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.938,10.507,2,115.0,W,CTL,ND,2.2768557791693294,0.2469178487307134,0,0,0,0,1,1,0,0,1
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:24:42,1,7,39,0,0,4,2,30,15,2,1,2,23,16,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,8.083,12.722,3,120.0,C,NCTL,,2.0209341320598133,0.2376612035962174,0,0,0,1,0,0,1,0,0
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:25:16,1,7,40,0,0,4,2,30,30,2,1,2,23,17,0,0,0,0,0,1,B,0,0,0,0,0,1,0,1,0,0,0,0,0,0,43.791,23.248,7,116.0,C,NCTL,ND,2.050113212126589,-0.0441030991029983,0,0,0,1,0,0,1,0,1
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:25:55,1,7,41,0,0,4,2,30,40,2,1,2,23,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.002,12.122,1,120.0,W,CTL,ND,2.328738462221636,-0.5257205971829161,0,0,0,0,1,1,0,0,1
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:27:43,1,8,42,0,0,4,3,0,0,1,1,1,24,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.752,7.835,1,114.0,W,CTL,ND,2.3549162396365864,-0.708169330368552,0,0,0,0,1,1,0,0,1
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:28:01,1,8,43,0,0,4,3,15,0,1,1,2,24,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.75,14.86,4,113.0,C,CTL,ND,2.076478652944048,-0.6421418890590234,0,0,0,1,0,1,0,0,1
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:28:25,1,8,44,0,0,4,3,15,15,1,1,1,25,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.361,4.347,1,118.0,BW,NCTL,D,1.5788639815905614,-0.344690053622491,0,0,1,0,0,0,1,1,0
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:29:00,1,8,45,0,0,4,3,30,15,1,2,2,25,20,0,0,0,0,0,1,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.662,27.65,8,101.0,B,NCTL,D,1.4042358424813122,-0.2799781815635148,1,0,0,0,0,0,1,1,0
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:29:51,1,8,46,0,0,4,3,30,30,1,1,1,26,20,0,0,0,0,1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.68,12.907,3,114.0,W,CTL,ND,0.9833843841160748,0.04313078116469787,0,0,0,0,1,1,0,0,1
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:30:15,1,8,47,0,0,4,3,40,30,1,1,2,26,21,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.609,9.799,4,123.0,C,NCTL,D,0.4007764020653781,0.6249346824164623,0,0,0,1,0,0,1,1,0
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:30:45,1,8,48,0,0,4,3,40,40,1,1,1,27,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.685,5.294,1,127.0,C,NCTL,ND,0.08242509289448803,0.9479423902295161,0,0,0,1,0,0,1,0,1
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:31:03,1,8,49,0,0,4,3,AD,40,1,1,1,28,21,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.736,4.291,1,127.0,W,CTL,,-0.4129099591263407,1.5489338206241567,0,0,0,0,1,1,0,0,0
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:31:36,1,9,50,0,0,5,3,0,0,2,1,1,29,21,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,13.903,15.035,2,125.0,C,NCTL,,-0.6229647950600842,1.866724670912622,0,0,0,1,0,0,1,0,0
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:32:05,1,9,51,0,0,5,3,15,0,2,1,2,29,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.505,5.316,1,121.0,C,NCTL,D,-0.5164009113188153,1.6290312431767229,0,0,0,1,0,0,1,1,0
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:32:52,1,9,52,0,0,5,3,15,15,2,1,2,29,23,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5.237,8.37,1,117.0,W,NCTL,ND,-0.16453273347049474,1.17088617962338,0,0,0,0,1,0,1,0,1
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:33:22,1,9,53,0,0,5,3,15,30,2,1,2,29,24,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.468,1.575,1,119.0,C,CTL,,-0.09751222840325487,0.9991328681217083,0,0,0,1,0,1,0,0,0
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:33:43,1,9,54,0,0,5,3,15,40,2,2,1,30,24,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1.073,2.146,0,,BC,NCTL,,0.21804459514021685,0.674328035891687,0,1,0,0,0,0,1,0,0
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:34:25,1,9,55,0,0,5,3,30,40,2,1,1,31,24,0,0,0,0,1,0,B,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22.36,20.872,4,116.0,W,CTL,D,0.28779248980879624,0.6215733682034537,0,0,0,0,1,1,0,1,0
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:35:04,1,9,56,0,0,5,3,40,40,2,1,2,31,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.996,5.534,1,124.0,C,NCTL,ND,0.7077540395653263,0.2922960742461706,0,0,0,1,0,0,1,0,1
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:35:31,1,9,57,0,0,5,3,40,AD,2,2,1,32,25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.338,8.972,2,98.0,W,NCTL,D,0.8707780186544956,0.21966464126763563,0,0,0,0,1,0,1,1,0
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:36:12,1,9,58,0,0,5,3,40,40,2,2,2,32,26,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,26.371,24.522,5,108.0,BC,NCTL,D,1.3359306422926522,-0.0711711511797273,0,1,0,0,0,0,1,1,0
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:36:58,1,9,59,0,0,5,3,40,AD,2,1,2,32,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.155,9.21,1,124.0,W,CTL,ND,1.5562701771098857,-0.11500326307762124,0,0,0,0,1,1,0,0,1
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:38:47,1,10,60,0,0,5,4,0,0,1,1,1,33,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.907,2.756,1,121.0,C,NCTL,D,1.1939443739670814,0.08916930982242884,0,0,0,1,0,0,1,1,0
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:39:04,1,10,61,0,0,5,4,15,0,1,2,1,34,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.591,11.749,3,91.0,BW,NCTL,ND,0.7062456030018746,0.5708361582940814,0,0,1,0,0,0,1,0,1
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:39:34,1,10,62,0,0,5,4,30,0,1,2,2,34,28,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,44.553,36.912,10,104.0,B,NCTL,D,0.5367889465129394,0.7231381486267888,1,0,0,0,0,0,1,1,0
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:40:17,1,10,63,0,0,5,4,30,15,1,1,1,35,28,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.823,1.211,1,124.0,W,NCTL,,0.6101011218728327,0.6566869586022327,0,0,0,0,1,0,1,0,0
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:40:35,1,10,64,0,0,5,4,40,15,1,1,1,36,28,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.05,5.852,1,128.0,C,NCTL,D,0.9211583222934695,0.38427301579249523,0,0,0,1,0,0,1,1,0
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:43:58,2,1,65,1,0,0,0,0,0,2,1,2,36,29,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.45,7.81,3,121.0,BC,NCTL,ND,1.064353095561692,0.4169523267786134,0,1,0,0,0,0,1,0,1
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:44:17,2,1,66,1,0,0,0,0,15,2,1,2,36,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,18.505,16.196,3,120.0,W,CTL,,0.7957036171612308,0.571434274701417,0,0,0,0,1,1,0,0,0
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:44:39,2,1,67,1,0,0,0,0,30,2,2,1,37,30,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,6.824,8.131,2,111.0,W,CTL,,0.7635020403146657,0.5023848073861701,0,0,0,0,1,1,0,0,0
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:45:16,2,1,68,1,0,0,0,15,30,2,2,2,37,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.745,7.441,1,93.0,W,CTL,D,0.5523597489299397,0.7156473470888964,0,0,0,0,1,1,0,1,0
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:45:44,2,1,69,1,0,0,0,15,40,2,1,2,37,32,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.543,1.155,1,125.0,C,NCTL,,0.5935669075270129,0.6406475225503122,0,0,0,1,0,0,1,0,0
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:46:34,2,2,70,1,0,0,1,0,0,1,1,1,38,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.87,3.681,1,117.0,W,NCTL,ND,0.8484343621186271,0.37620552778570987,0,0,0,0,1,0,1,0,1
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:46:51,2,2,71,1,0,0,1,15,0,1,1,1,39,32,0,0,0,0,1,0,F,0,0,0,0,0,1,0,0,0,0,0,0,0,0,28.767,29.396,7,123.0,BW,NCTL,D,0.8057516233709905,0.37012673482357017,0,0,1,0,0,0,1,1,0
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:47:19,2,2,72,1,0,0,1,30,0,1,1,1,40,32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.445,18.46,5,109.0,BW,NCTL,ND,0.5550119367104175,0.5726877424558737,0,0,1,0,0,0,1,0,1
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:47:44,2,2,73,1,0,0,1,40,0,1,2,1,41,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.865,4.927,1,110.0,C,NCTL,D,0.7417215630385423,0.44030063488390087,0,0,0,1,0,0,1,1,0
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:48:21,2,3,74,1,0,1,1,0,0,2,1,2,41,33,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.222,8.695,3,119.0,C,NCTL,ND,0.7341575198381614,0.48365003356421593,0,0,0,1,0,0,1,0,1
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:48:43,2,3,75,1,0,1,1,0,15,2,2,2,41,34,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.471,10.865,3,115.0,BC,NCTL,D,0.4937289526416836,0.6978579568311958,0,1,0,0,0,0,1,1,0
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:49:19,2,3,76,1,0,1,1,0,30,2,1,2,41,35,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5.59,10.601,3,113.0,W,CTL,,0.5104214223464326,0.6579785331937156,0,0,0,0,1,1,0,0,0
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:49:48,2,3,77,1,0,1,1,0,40,2,1,2,41,36,2,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6.967,9.54,3,120.0,W,CTL,,0.7392579623651196,0.4036909809416523,0,0,0,0,1,1,0,0,0
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:51:28,2,4,78,1,0,1,2,0,0,1,1,2,41,37,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.776,21.465,4,108.0,W,CTL,D,0.7186161965996182,0.515473613623116,0,0,0,0,1,1,0,1,0
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:51:51,2,4,79,1,0,1,2,0,15,1,2,2,41,38,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.444,1.645,0,,B,CTL,,0.8611780594984166,0.493427123187414,1,0,0,0,0,1,0,0,0
